Run,PL,PF,Vr0,Kw_bar,Ta,Tb,k1_bar,K2,T1,T2,T3,T4,Fitness
1,0.7,0.82,1,0.30338,0.068114,0.001,0.35,0.10826,0.001,0.047461,0.058926,0.1,8.00E+08
1,0.7,0.83,1,0.1,0.1,0.001,0.1,0.73164,0.037589,0.064806,0.016625,0.1,9.00E+08
1,0.7,0.84,1,0.2969,0.084853,0.0023452,0.35623,0.82754,0.038828,0.061379,0.022277,0.070613,9.00E+08
1,0.7,0.85,1,0.76696,0.025711,0.07254,0.11669,0.24666,0.0621,0.079647,0.044948,0.076053,8.00E+08
1,0.7,0.86,1,0.1,0.001,0.001,0.6531,0.1,0.001,0.001,0.001,0.001,8.00E+08
1,0.7,0.87,1,0.46168,0.046965,0.069552,0.78947,0.81658,0.045289,0.050282,0.011591,0.077137,9.00E+08
1,0.7,0.88,1,0.58863,0.079315,0.095937,0.79463,0.76746,0.0060889,0.086307,0.0010858,0.089138,9.00E+08
1,0.7,0.89,1,0.33088,0.02439,0.077395,0.26615,0.70756,0.01978,0.053545,0.007449,0.094728,9.00E+08
1,0.7,0.9,1,0.34859,0.060605,0.0084594,0.36366,0.12536,0.093435,0.058182,0.026009,0.0048707,8.00E+08
1,0.7,0.91,1,0.20321,0.021135,0.029964,0.39641,0.22265,0.06213,0.093516,0.038664,0.035918,8.00E+08
1,0.7,0.92,1,0.26838,0.052648,0.028739,0.1,0.75709,0.055821,0.050637,0.016625,0.092459,9.00E+08
1,0.7,0.93,1,0.92559,0.074954,0.067998,0.11088,0.22841,0.061558,0.019359,0.064016,0.070651,8.00E+08
1,0.7,0.94,1,0.56766,0.051653,0.001647,0.68843,0.67251,0.090424,0.08471,0.019041,0.082959,8.00E+08
1,0.7,0.95,1,0.1,0.001,0.1,0.1,0.11563,0.037648,0.090111,0.1,0.1,8.00E+08
1,0.7,0.75,1,0.86422,0.093465,0.028415,0.4434,0.34842,0.014724,0.020463,0.029298,0.093467,8.00E+08
2,0.7,0.75,1,0.16578,0.061938,0.1,0.625,0.84358,0.047751,0.010631,0.0058386,0.092058,9.00E+08
1,0.7,0.76,1,0.3644,0.067864,0.039895,0.2585,0.4244,0.057258,0.064375,0.023584,0.092801,8.00E+08
2,0.7,0.76,1,0.74225,0.078409,0.051316,0.27406,0.71826,0.093959,0.094669,0.012603,0.091828,9.00E+08
1,0.7,0.77,1,0.77681,0.071836,0.010822,0.24773,0.28016,0.098218,0.093386,0.025349,0.089949,8.00E+08
2,0.7,0.77,1,0.89809,0.055633,0.076653,0.85766,0.78257,0.0048536,0.025414,0.036324,0.095962,9.00E+08
1,0.7,0.78,1,0.40605,0.076151,0.099757,0.66159,0.66997,0.024027,0.054733,0.01579,0.097351,9.00E+08
2,0.7,0.78,1,0.12244,0.063058,0.015845,0.69781,0.91533,0.0172,0.054301,0.019446,0.043776,8.00E+08
1,0.7,0.79,1,0.30221,0.088065,0.080842,0.16916,0.66651,0.047401,0.0091453,0.011802,0.079041,9.00E+08
2,0.7,0.79,1,0.87871,0.071192,0.0069821,0.6433,0.76797,0.090982,0.083076,0.0055105,0.098937,9.00E+08
1,0.7,0.8,1,0.17213,0.010395,0.031593,0.61653,0.61167,0.04836,0.0093303,0.0052787,0.096137,8.00E+08
2,0.7,0.8,1,0.8401,0.021892,0.097281,0.66067,0.7205,0.0042853,0.094046,0.011096,0.073221,9.00E+08
1,0.7,0.81,1,0.96045,0.037853,0.0017082,0.14098,0.72073,0.067571,0.039204,0.013391,0.07984,9.00E+08
2,0.7,0.81,1,0.88436,0.099394,0.030082,0.23663,0.77435,0.038207,0.083569,0.001,0.088662,9.00E+08
1,0.7,0.82,1,0.4627,0.0028202,0.016354,0.73353,0.32556,0.039656,0.07945,0.0019003,0.093807,8.00E+08
2,0.7,0.82,1,0.89396,0.061408,0.095804,0.12793,0.66513,0.030728,0.09495,0.0021934,0.064803,9.00E+08
1,0.7,0.83,1,0.55332,0.017561,0.025624,0.67249,0.81808,0.064654,0.0078007,0.0053301,0.074449,9.00E+08
2,0.7,0.83,1,0.99916,0.044671,0.0079646,0.31125,0.80155,0.080376,0.075412,0.020834,0.080361,9.00E+08
1,0.7,0.84,1,0.67931,0.072392,0.067257,0.53163,0.18104,0.010438,0.01658,0.035886,0.1,8.00E+08
2,0.7,0.84,1,0.53121,0.096702,0.029552,0.33208,0.80674,0.040685,0.088294,0.005179,0.095051,9.00E+08
1,0.7,0.85,1,0.15214,0.055009,0.0073544,0.99743,0.32007,0.018589,0.089826,0.001,0.047948,8.00E+08
2,0.7,0.85,1,0.44024,0.061511,0.021894,0.32408,0.19855,0.083834,0.038413,0.0010066,0.042652,8.00E+08
1,0.7,0.86,1,0.38944,0.073976,0.08803,0.86564,0.81575,0.0022207,0.052482,0.010021,0.078968,9.00E+08
2,0.7,0.86,1,0.99377,0.001,0.1,0.39615,0.35,0.1,0.1,0.046997,0.1,8.00E+08
1,0.7,0.87,1,0.62242,0.076611,0.093201,0.73249,0.6728,0.014763,0.0635,0.034306,0.1,8.00E+08
2,0.7,0.87,1,0.1,0.068454,0.077246,0.79392,0.24529,0.001,0.025589,0.016045,0.1,8.00E+08
1,0.7,0.88,1,0.18108,0.037532,0.0084711,0.1323,0.21912,0.045906,0.056513,0.069825,0.076261,8.00E+08
2,0.7,0.88,1,0.36503,0.090204,0.021975,0.47367,0.77808,0.060343,0.010661,0.022176,0.093419,9.00E+08
1,0.7,0.89,1,0.66534,0.1,0.01965,0.54537,0.1625,0.049137,0.001,0.001,0.1,8.00E+08
2,0.7,0.89,1,0.27404,0.093767,0.020169,0.34559,0.90335,0.044086,0.067503,0.014244,0.052678,8.00E+08
1,0.7,0.9,1,0.30627,0.014069,0.034319,0.47264,0.14094,0.0973,0.061987,0.018727,0.017454,8.00E+08
2,0.7,0.9,1,0.1137,0.019154,0.038501,0.54372,0.75097,0.1,0.044188,0.001,0.097203,9.00E+08
1,0.7,0.91,1,0.29156,0.057441,0.058693,0.1,0.21982,0.001,0.022128,0.0055317,0.077297,8.00E+08
2,0.7,0.91,1,0.98804,0.059379,0.010045,0.60416,0.10532,0.0074911,0.088153,0.010526,0.09055,8.00E+08
1,0.7,0.92,1,0.31466,0.03153,0.082479,0.26319,0.18728,0.045874,0.097906,0.040189,0.025876,8.00E+08
2,0.7,0.92,1,0.19638,0.039319,0.001,0.98151,0.1816,0.001,0.065728,0.080121,0.098081,8.00E+08
1,0.7,0.93,1,0.88721,0.054197,0.040128,0.43418,0.60721,0.0057971,0.02125,0.0025065,0.057877,8.00E+08
2,0.7,0.93,1,0.96695,0.035199,0.024576,0.11319,0.25973,0.048618,0.091764,0.03093,0.055204,8.00E+08
1,0.7,0.94,1,0.40555,0.015432,0.0013622,0.25796,0.10824,0.1,0.1,0.018146,0.001,8.00E+08
2,0.7,0.94,1,0.94503,0.064525,0.0085809,0.40938,0.20895,0.019892,0.089261,0.030443,0.043282,8.00E+08
1,0.7,0.95,1,0.5533,0.052911,0.07653,0.25282,0.74228,0.034949,0.1,0.001,0.1,9.00E+08
2,0.7,0.95,1,0.1,0.053748,0.018809,0.59073,0.38037,0.0076697,0.05876,0.012399,0.084503,8.00E+08
1,0.72,0.75,1,0.47704,0.085466,0.0033213,0.80642,0.75919,0.097243,0.024281,0.026787,0.094844,9.00E+08
2,0.72,0.75,1,0.96359,0.074299,0.040317,0.83143,0.78024,0.057292,0.091771,0.0083592,0.071232,9.00E+08
1,0.72,0.76,1,0.91094,0.0058295,0.083894,0.56849,0.83317,0.099577,0.025825,0.0014583,0.090373,9.00E+08
2,0.72,0.76,1,0.35,0.012719,0.1,0.6185,0.81347,0.1,0.057634,0.001,0.048092,9.00E+08
1,0.72,0.77,1,0.20759,0.073178,0.081354,0.2341,0.83546,0.01985,0.097321,0.016686,0.09989,9.00E+08
2,0.72,0.77,1,0.36423,0.048311,0.0039045,0.82269,0.76535,0.064631,0.039608,0.031482,0.069261,9.00E+08
1,0.72,0.78,1,0.11014,0.045055,0.012312,0.81113,0.63153,0.019733,0.074414,0.0081103,0.081351,9.00E+08
2,0.72,0.78,1,0.13652,0.058998,0.043022,0.30105,0.77945,0.095681,0.054145,0.011809,0.090082,9.00E+08
1,0.72,0.79,1,0.3595,0.039209,0.080778,0.96056,0.66157,0.030396,0.029721,0.014112,0.086436,9.00E+08
2,0.72,0.79,1,0.38244,0.044202,0.043397,0.2875,0.83284,0.036112,0.025899,0.0049063,0.09125,9.00E+08
1,0.72,0.8,1,0.50817,0.023262,0.012686,0.63369,0.1836,0.016135,0.095724,0.001,0.088768,8.00E+08
2,0.72,0.8,1,0.25039,0.070971,0.066598,0.54965,0.73759,0.052827,0.076353,0.022333,0.086345,9.00E+08
1,0.72,0.81,1,0.40718,0.015304,0.076444,0.28368,0.20167,0.024509,0.07904,0.041796,0.056113,8.00E+08
2,0.72,0.81,1,0.55992,0.071843,0.064246,0.3617,0.77979,0.0076631,0.024922,0.022506,0.085252,9.00E+08
1,0.72,0.82,1,0.1,0.089201,0.0071035,0.35118,0.63898,0.001,0.072295,0.0019766,0.065077,9.00E+08
2,0.72,0.82,1,0.87716,0.1,0.087308,1,0.47715,0.091433,0.001,0.01849,0.1,8.00E+08
1,0.72,0.83,1,0.76305,0.02647,0.03705,0.18905,0.18956,0.025699,0.001,0.036257,0.095233,8.00E+08
2,0.72,0.83,1,0.56115,0.063408,0.090527,0.16642,0.70889,0.012486,0.099008,0.0052695,0.060571,9.00E+08
1,0.72,0.84,1,0.74456,0.0029181,0.048115,0.57946,0.79674,0.039122,0.05858,0.067662,0.095318,8.00E+08
2,0.72,0.84,1,0.31335,0.086219,0.088978,0.40412,0.19647,0.053886,0.002548,0.056417,0.095804,8.00E+08
1,0.72,0.85,1,0.16852,0.001,0.020703,0.87962,0.27212,0.061776,0.066735,0.032028,0.063385,8.00E+08
2,0.72,0.85,1,0.82718,0.028478,0.049879,0.83538,0.11951,0.045762,0.022821,0.0087101,0.063743,8.00E+08
1,0.72,0.86,1,0.98598,0.017845,0.048334,0.58696,0.78185,0.034437,0.0025319,0.033557,0.098526,9.00E+08
2,0.72,0.86,1,0.43017,0.096746,0.045708,0.93067,0.71886,0.0017029,0.0051947,0.013543,0.099381,9.00E+08
1,0.72,0.87,1,0.14688,0.017209,0.065391,0.20156,0.70835,0.001,0.016625,0.001,0.09238,9.00E+08
2,0.72,0.87,1,0.12486,0.040276,0.080703,0.29762,0.13653,0.0071567,0.029858,0.096096,0.090393,8.00E+08
1,0.72,0.88,1,0.72477,0.090161,0.02009,0.75841,0.75366,0.009173,0.094159,0.017043,0.089013,9.00E+08
2,0.72,0.88,1,0.82187,0.088333,0.077791,0.23048,0.2426,0.063625,0.028106,0.04791,0.093273,8.00E+08
1,0.72,0.89,1,0.75121,0.040751,0.088872,0.28091,0.39809,0.0075768,0.065793,0.01364,0.081537,8.00E+08
2,0.72,0.89,1,0.13125,0.033643,0.020788,0.19412,0.20628,0.028059,0.092169,0.001,0.028578,8.00E+08
1,0.72,0.9,1,0.9871,0.069991,0.058297,0.1625,0.75708,0.048397,0.025866,0.010351,0.1,9.00E+08
2,0.72,0.9,1,0.1,0.1,0.055117,0.23503,0.1,0.001,0.083206,0.038951,0.054728,8.00E+08
1,0.72,0.91,1,0.99673,0.086848,0.02785,0.23208,0.29299,0.0030323,0.02857,0.034524,0.073072,8.00E+08
2,0.72,0.91,1,0.1,0.044955,0.034115,0.1,0.1,0.1,0.001,0.1,0.1,8.00E+08
1,0.72,0.92,1,0.27106,0.046436,0.077936,0.37051,0.18104,0.0071314,0.095586,0.065875,0.048018,8.00E+08
2,0.72,0.92,1,0.50952,0.067091,0.012981,0.44438,0.27306,0.0016879,0.012247,0.068137,0.086721,8.00E+08
1,0.72,0.93,1,0.23371,0.014126,0.019147,0.47826,0.23109,0.0076166,0.073758,0.083791,0.082773,8.00E+08
2,0.72,0.93,1,0.69147,0.04507,0.012311,0.81958,0.26009,0.0057471,0.072913,0.0039027,0.057024,8.00E+08
1,0.72,0.94,1,0.28144,0.00563,0.056446,0.75605,0.1,0.1,0.074677,0.051781,0.025115,8.00E+08
2,0.72,0.94,1,0.48837,0.097252,0.030025,0.46229,0.1,0.032515,0.024068,0.0044878,0.001,8.00E+08
1,0.72,0.95,1,0.57106,0.045036,0.023255,0.27922,0.10209,0.036889,0.082529,0.078363,0.032657,8.00E+08
2,0.72,0.95,1,0.21662,0.058461,0.027849,0.25189,0.3268,0.049995,0.044219,0.044513,0.08051,8.00E+08
1,0.74,0.75,1,0.52249,0.096543,0.08838,0.52265,0.85606,0.069159,0.097405,0.021367,0.080493,9.00E+08
2,0.74,0.75,1,0.51503,0.001,0.04725,0.86639,0.70336,0.001,0.026142,0.001,0.038166,9.00E+08
1,0.74,0.76,1,0.48296,0.03866,0.049507,0.71372,0.91228,0.097202,0.001,0.069348,0.082641,8.00E+08
2,0.74,0.76,1,0.95317,0.089307,0.05141,0.12456,0.60457,0.030949,0.033514,0.0038608,0.077554,9.00E+08
1,0.74,0.77,1,0.34476,0.0027464,0.0013872,0.1,0.65869,0.010407,0.1,0.001,0.099456,9.00E+08
2,0.74,0.77,1,0.27123,0.087043,0.064378,0.77778,0.85666,0.095136,0.095153,0.033936,0.097227,9.00E+08
1,0.74,0.78,1,0.11302,0.063803,0.06249,0.74667,0.40406,0.019102,0.068161,0.020522,0.089412,8.00E+08
2,0.74,0.78,1,0.41299,0.0635,0.024642,0.39116,0.75324,0.0946,0.0058702,0.001,0.083085,9.00E+08
1,0.74,0.79,1,0.18381,0.053646,0.015386,0.73335,0.91061,0.001,0.058372,0.012017,0.1,8.00E+08
2,0.74,0.79,1,0.36153,0.087355,0.029022,0.33036,0.74867,0.021597,0.089966,0.015964,0.078194,9.00E+08
1,0.74,0.8,1,0.47187,0.079768,0.031066,0.74154,0.72092,0.062305,0.05008,0.032445,0.088511,9.00E+08
2,0.74,0.8,1,0.5608,0.063952,0.024434,0.27592,0.66355,0.044041,0.042377,0.0089454,0.090021,9.00E+08
1,0.74,0.81,1,0.64898,0.073875,0.064136,0.20369,0.70025,0.052645,0.093152,0.0084684,0.059159,9.00E+08
2,0.74,0.81,1,0.85973,0.021207,0.040611,0.69624,0.13679,0.01244,0.06453,0.001,0.027027,8.00E+08
1,0.74,0.82,1,0.96758,0.078851,0.032651,0.799,0.25462,0.0063478,0.0010742,0.013504,0.084568,8.00E+08
2,0.74,0.82,1,0.71598,0.046605,0.077562,0.84775,0.77614,0.037519,0.075544,0.002559,0.098427,9.00E+08
1,0.74,0.83,1,0.1,0.1,0.001,0.20401,0.35747,0.001,0.1,0.001,0.059993,8.00E+08
2,0.74,0.83,1,0.40823,0.0055569,0.024332,0.68068,0.74668,0.017243,0.051284,0.0052667,0.097262,9.00E+08
1,0.74,0.84,1,0.65986,0.037618,0.095775,0.70482,0.1025,0.0062481,0.0021914,0.067366,0.098182,8.00E+08
2,0.74,0.84,1,0.56462,0.055103,0.058367,0.18409,0.25679,0.010077,0.095965,0.016118,0.026815,8.00E+08
1,0.74,0.85,1,0.11891,0.1,0.069928,0.6,0.1,0.001,0.0635,0.03339,0.055094,8.00E+08
2,0.74,0.85,1,0.18847,0.088216,0.001,0.72015,0.35,0.001,0.1,0.021208,0.06109,8.00E+08
1,0.74,0.86,1,1,0.1,0.1,0.91691,0.6337,0.028719,0.053605,0.001,0.075958,9.00E+08
2,0.74,0.86,1,0.32051,0.058821,0.010761,0.43898,0.8538,0.056186,0.077511,0.039249,0.088275,8.00E+08
1,0.74,0.87,1,0.1,0.021016,0.037595,0.37304,0.2837,0.032164,0.076425,0.023156,0.042507,8.00E+08
2,0.74,0.87,1,0.1625,0.0048007,0.040077,0.50967,0.75472,0.06479,0.07538,0.0274,0.095117,9.00E+08
1,0.74,0.88,1,0.63353,0.038398,0.095937,0.91411,0.45807,0.011937,0.037453,0.0056293,0.097152,8.00E+08
2,0.74,0.88,1,0.1,0.0051194,0.0635,0.1,0.1,0.062502,0.065494,0.001,0.018592,8.00E+08
1,0.74,0.89,1,0.58409,0.058079,0.0844,0.5435,0.7126,0.001,0.070238,0.0092774,0.088092,9.00E+08
2,0.74,0.89,1,0.86072,0.083488,0.069537,0.83235,0.69995,0.065382,0.074827,0.0034925,0.074057,9.00E+08
1,0.74,0.9,1,0.29856,0.023391,0.001,0.42059,0.3009,0.001,0.054919,0.038295,0.1,8.00E+08
2,0.74,0.9,1,0.66084,0.067347,0.062496,0.29618,0.23983,0.063394,0.089165,0.081209,0.080213,8.00E+08
1,0.74,0.91,1,0.1,0.095183,0.037533,0.1,0.74569,0.0049063,0.1,0.001,0.1,9.00E+08
2,0.74,0.91,1,0.26646,0.1,0.058185,0.51383,0.79931,0.001,0.035395,0.014643,0.090258,8.00E+08
1,0.74,0.92,1,0.68028,0.019008,0.020172,0.9484,0.11185,0.013859,0.010912,0.067322,0.015346,8.00E+08
2,0.74,0.92,1,0.17307,0.057703,0.0043175,0.45534,0.1016,0.040656,0.073398,0.065159,0.028004,8.00E+08
1,0.74,0.93,1,0.70403,0.045673,0.019841,0.49393,0.23622,0.0051826,0.022504,0.034157,0.026371,8.00E+08
2,0.74,0.93,1,0.12348,0.046312,0.072231,0.43855,0.18964,0.018807,0.083831,0.09894,0.096542,8.00E+08
1,0.74,0.94,1,0.48479,0.053184,0.051125,0.18752,0.83027,0.048855,0.073388,0.02161,0.080831,8.00E+08
2,0.74,0.94,1,0.43818,0.029481,0.059684,0.22432,0.11063,0.084675,0.074711,0.034825,0.0079124,8.00E+08
1,0.74,0.95,1,0.18331,0.093014,0.053243,0.22851,0.292,0.054956,0.058106,0.074643,0.08792,8.00E+08
2,0.74,0.95,1,1,0.015371,0.081089,0.2924,0.31057,0.033986,0.001,0.029891,0.079205,8.00E+08
1,0.76,0.75,1,0.54329,0.098346,0.050389,0.43662,0.72998,0.035317,0.054899,0.044421,0.090691,9.00E+08
2,0.76,0.75,1,0.1,0.074658,0.044792,0.75337,0.85098,0.049747,0.1,0.014632,0.066142,9.00E+08
1,0.76,0.76,1,0.16657,0.071301,0.1,0.1625,0.81027,0.038149,0.023348,0.0094038,0.02781,8.00E+08
2,0.76,0.76,1,0.64701,0.09469,0.095492,0.27491,0.85664,0.059355,0.098599,0.019698,0.084755,9.00E+08
1,0.76,0.77,1,0.19958,0.050172,0.034121,0.14852,0.71491,0.011438,0.090049,0.013951,0.066779,9.00E+08
2,0.76,0.77,1,0.56452,0.091805,0.096837,0.399,0.72049,0.0043804,0.052367,0.01157,0.1,9.00E+08
1,0.76,0.78,1,0.17651,0.046805,0.09963,0.47042,0.64062,0.0076219,0.016376,0.0076847,0.097203,9.00E+08
2,0.76,0.78,1,0.1,0.062318,0.001,0.63045,0.70713,0.021814,0.096789,0.022871,0.1,9.00E+08
1,0.76,0.79,1,0.67186,0.085824,0.040425,0.14737,0.77038,0.058043,0.031601,0.013282,0.092462,9.00E+08
2,0.76,0.79,1,0.32603,0.091451,0.021275,0.53083,0.73025,0.015154,0.034178,0.031389,0.07782,9.00E+08
1,0.76,0.8,1,0.49451,0.049067,0.087675,0.24196,0.72443,0.013095,0.0016238,0.0035327,0.072405,9.00E+08
2,0.76,0.8,1,0.24765,0.028457,0.074187,0.16725,0.69745,0.01148,0.039468,0.021644,0.092596,9.00E+08
1,0.76,0.81,1,0.53804,0.052656,0.026118,0.33888,0.77232,0.0027322,0.07157,0.0096163,0.09457,9.00E+08
2,0.76,0.81,1,0.15803,0.056886,0.1,0.48208,0.1,0.075434,0.1,0.009633,0.088784,8.00E+08
1,0.76,0.82,1,0.40755,0.05756,0.033688,0.57853,0.29745,0.091994,0.06001,0.001,0.068317,8.00E+08
2,0.76,0.82,1,0.42561,0.062838,0.061664,0.34087,0.62708,0.0836,0.04017,0.0037061,0.076074,9.00E+08
1,0.76,0.83,1,0.12894,0.090453,0.093994,0.53076,0.66048,0.045109,0.017771,0.013985,0.083544,9.00E+08
2,0.76,0.83,1,0.5756,0.064634,0.085638,0.78653,0.66052,0.045567,0.06141,0.011081,0.070867,9.00E+08
1,0.76,0.84,1,0.7203,0.054819,0.009121,0.36212,0.15773,0.040013,0.076454,0.019383,0.014522,8.00E+08
2,0.76,0.84,1,0.33861,0.032023,0.001,0.10205,0.82281,0.058294,0.092585,0.001,0.059095,9.00E+08
1,0.76,0.85,1,0.34022,0.098219,0.072265,0.43827,0.73544,0.046555,0.083719,0.020123,0.099509,9.00E+08
2,0.76,0.85,1,0.54478,0.027757,0.051315,0.85008,0.23923,0.038528,0.067088,0.013253,0.061664,8.00E+08
1,0.76,0.86,1,0.48673,0.086149,0.062451,0.86231,0.8013,0.044408,0.079783,0.012429,0.063242,9.00E+08
2,0.76,0.86,1,0.23597,0.094856,0.01539,0.30514,0.19785,0.024471,0.054986,0.031777,0.027047,8.00E+08
1,0.76,0.87,1,0.68799,0.084375,0.036156,0.1956,0.10415,0.061303,0.0375,0.028124,0.013939,8.00E+08
2,0.76,0.87,1,0.24864,0.096596,0.0055626,0.12299,0.17232,0.063182,0.086514,0.030524,0.021533,8.00E+08
1,0.76,0.88,1,0.34083,0.085255,0.011947,0.58915,0.77606,0.021134,0.028953,0.0076912,0.098443,9.00E+08
2,0.76,0.88,1,0.38416,0.073311,0.094473,0.3056,0.69468,0.06296,0.047963,0.0029579,0.084319,9.00E+08
1,0.76,0.89,1,0.1,0.016625,0.037008,0.10719,0.35,0.1,0.084541,0.027072,0.066591,8.00E+08
2,0.76,0.89,1,0.68732,0.043398,0.09305,0.19777,0.68908,0.062299,0.09158,0.021047,0.087504,8.00E+08
1,0.76,0.9,1,0.91135,0.080018,0.060672,0.38334,0.76576,0.055493,0.066588,0.014679,0.082137,9.00E+08
2,0.76,0.9,1,0.53547,0.051421,0.061698,0.222,0.44847,0.026776,0.078597,0.012263,0.097013,8.00E+08
1,0.76,0.91,1,0.38794,0.060642,0.062004,0.53927,0.81546,0.075721,0.089524,0.058831,0.087178,8.00E+08
2,0.76,0.91,1,0.25756,0.056554,0.05748,0.36166,0.20519,0.0034843,0.066002,0.098168,0.081481,8.00E+08
1,0.76,0.92,1,0.77375,0.095673,0.0015248,0.43845,0.38809,0.011173,0.078475,0.029305,0.093164,8.00E+08
2,0.76,0.92,1,0.62178,0.083448,0.055395,0.24783,0.85784,0.08477,0.05663,0.016857,0.040695,8.00E+08
1,0.76,0.93,1,0.10098,0.064625,0.0319,0.1,0.75085,0.015258,0.086524,0.020074,0.1,9.00E+08
2,0.76,0.93,1,0.49968,0.044204,0.024259,0.29912,0.25419,0.018012,0.09757,0.0040593,0.064003,8.00E+08
1,0.76,0.94,1,0.40269,0.090327,0.021814,0.55115,0.23365,0.070412,0.011908,0.011228,0.061512,8.00E+08
2,0.76,0.94,1,0.40182,0.075836,0.009905,0.15201,0.30961,0.053478,0.061058,0.060884,0.095521,8.00E+08
1,0.76,0.95,1,0.12117,0.06874,0.0080676,0.40982,0.19959,0.0029353,0.039357,0.062686,0.1,8.00E+08
2,0.76,0.95,1,0.67656,0.0084244,0.0953,0.78242,0.70721,0.013271,0.039821,0.0093627,0.093109,9.00E+08
1,0.78,0.75,1,0.9454,0.1,0.015596,0.97295,0.41289,0.028565,0.09688,0.016164,0.083688,8.00E+08
2,0.78,0.75,1,0.99421,0.059047,0.036031,0.19801,0.80483,0.073047,0.0051059,0.039903,0.0842,9.00E+08
1,0.78,0.76,1,0.73618,0.031081,0.050863,0.78248,0.78149,0.048769,0.072804,0.032236,0.065935,9.00E+08
2,0.78,0.76,1,0.16135,0.033186,0.076983,0.50113,0.74068,0.063553,0.087601,0.0069365,0.084867,9.00E+08
1,0.78,0.77,1,0.1,0.043689,0.02631,0.31919,0.78189,0.06477,0.080647,0.056426,0.099283,9.00E+08
2,0.78,0.77,1,0.55269,0.013173,0.063631,0.70651,0.83837,0.001,0.057547,0.011037,0.098327,9.00E+08
1,0.78,0.78,1,0.38482,0.085044,0.097856,0.9072,0.73303,0.0018864,0.079595,0.010617,0.072855,9.00E+08
2,0.78,0.78,1,0.164,0.022321,0.072546,0.10635,0.90829,0.010536,0.0093265,0.01993,0.081387,8.00E+08
1,0.78,0.79,1,0.41973,0.036943,0.068476,0.23083,0.71872,0.03838,0.043542,0.036837,0.087673,9.00E+08
2,0.78,0.79,1,0.80783,0.059322,0.084375,0.92847,0.20919,0.0034666,0.099788,0.063063,0.08548,8.00E+08
1,0.78,0.8,1,0.50181,0.080113,0.074857,0.28145,0.25569,0.001,0.017137,0.027872,0.053514,8.00E+08
2,0.78,0.8,1,0.61333,0.065734,0.0079132,0.19368,0.22519,0.001,0.086826,0.078777,0.093161,8.00E+08
1,0.78,0.81,1,0.7789,0.063185,0.019188,0.1,0.75426,0.069518,0.043304,0.019222,0.063041,9.00E+08
2,0.78,0.81,1,0.97998,0.038673,0.032289,0.61567,0.11879,0.035143,0.027219,0.083129,0.083527,8.00E+08
1,0.78,0.82,1,0.15076,0.022669,0.027111,0.13161,0.77775,0.081254,0.029572,0.0047351,0.071484,9.00E+08
2,0.78,0.82,1,0.1,0.022905,0.001,0.60937,0.5901,0.001,0.012711,0.001,0.1,8.00E+08
1,0.78,0.83,1,0.89287,0.069381,0.071592,0.40936,0.53328,0.0046801,0.09214,0.0053199,0.073409,8.00E+08
2,0.78,0.83,1,0.6,0.1,0.052241,0.35,0.1,0.058115,0.001,0.065699,0.084522,8.00E+08
1,0.78,0.84,1,0.38642,0.095835,0.0135,0.66646,0.72535,0.032371,0.04314,0.00338,0.086171,9.00E+08
2,0.78,0.84,1,0.57561,0.1,0.0343,0.59785,0.13651,0.056291,0.078019,0.092008,0.085654,8.00E+08
1,0.78,0.85,1,0.71374,0.054168,0.01874,0.66825,0.45804,0.099633,0.0077488,0.0090189,0.094435,8.00E+08
2,0.78,0.85,1,0.47166,0.071744,0.074154,0.50421,0.72411,0.063206,0.08659,0.024848,0.098316,9.00E+08
1,0.78,0.86,1,0.40515,0.068596,0.1,0.91146,0.67294,0.07822,0.001,0.001,0.1,9.00E+08
2,0.78,0.86,1,0.32792,0.05136,0.08855,0.10024,0.77654,0.093846,0.059917,0.023936,0.089405,9.00E+08
1,0.78,0.87,1,0.95944,0.053052,0.082639,0.26674,0.71142,0.033855,0.012725,0.0024636,0.084522,9.00E+08
2,0.78,0.87,1,0.43226,0.090904,0.014468,0.27748,0.41206,0.0091468,0.05081,0.004639,0.079556,8.00E+08
1,0.78,0.88,1,0.70879,0.073623,0.059249,0.14515,0.31692,0.020783,0.057592,0.0047605,0.096019,8.00E+08
2,0.78,0.88,1,0.48244,0.053012,0.045845,0.26322,0.15752,0.023434,0.093528,0.089569,0.087353,8.00E+08
1,0.78,0.89,1,0.79089,0.094928,0.029587,0.44565,0.11013,0.068464,0.030229,0.067146,0.029336,8.00E+08
2,0.78,0.89,1,0.1,0.1,0.0635,0.30086,0.677,0.0057559,0.046173,0.001,0.073815,9.00E+08
1,0.78,0.9,1,0.35,0.1,0.001,0.14969,0.1,0.001,0.1,0.1,0.1,8.00E+08
2,0.78,0.9,1,0.34656,0.099666,0.042316,0.27554,0.73929,0.047633,0.080523,0.0059559,0.0991,9.00E+08
1,0.78,0.91,1,0.41963,0.01319,0.001,0.33869,0.1625,0.001,0.02967,0.071266,0.029967,8.00E+08
2,0.78,0.91,1,0.5859,0.094165,0.016625,0.1,0.1,0.044972,0.1,0.072283,0.048445,8.00E+08
1,0.78,0.92,1,0.25415,0.055153,0.047896,0.27879,0.78606,0.073718,0.044832,0.038212,0.074443,8.00E+08
2,0.78,0.92,1,0.79938,0.05366,0.096425,0.13787,0.21803,0.0088511,0.049572,0.029003,0.021468,8.00E+08
1,0.78,0.93,1,0.7647,0.001993,0.033209,0.86618,0.77269,0.03502,0.081647,0.0056935,0.094013,8.00E+08
